Name	Parent	RecipeCategory	CraftingStation	Type 1	Object 1	Transform 1	Type 2	Object 2	Transform 2	Type 3	Object 3	Transform 3	Type 4	Object 4	Transform 4	Type 5	Object 5	Transform 5	AutoLevel	Requirement	ReqLevel	ResultAmount 1	Result 1	Boost 1	ResultAmount 2	Result 2	Boost 2	ResultAmount 3	Result 3	Boost 3	PreviewStatsID	PreviewIcon	PreviewTooltip	Comment	
Poison_Club				Property	Poison	None	Category	Club	Boost															Boost_Weapon_Crafting_Damage_Poison								Item_CON_PotionII_A_Green_Large	Poisoned Club		
Poison_Bow				Property	Poison	None	Category	Bow	Boost															Boost_Weapon_Crafting_Damage_Poison								Item_CON_PotionII_A_Green_Large	Poisoned Bow		
Poison_Crossbow				Property	Poison	None	Category	Crossbow	Boost															Boost_Weapon_Crafting_Damage_Poison								Item_CON_PotionII_A_Green_Large	Poisoned Crwossbow		
LOOT_Needle_A_LOOT_Thread_A		Armour		Object	LOOT_Needle_A	Consume	Object	LOOT_Thread_A	Transform														LOOT_Needle_Thread_A								LOOT_Needle_Thread_A				
LOOT_Hair_A_LOOT_Hair_A		Armour		Object	LOOT_Hair_A	Consume	Object	LOOT_Hair_A	Transform														LOOT_Thread_A								LOOT_Thread_A				
FUR_SpinningWheel_LOOT_Hair_A		Armour	SpinningWheel	Object	LOOT_Hair_A	Transform																	LOOT_Thread_A								LOOT_Thread_A				
Knife_LOOT_Hide_Animal_A		Armour		Category	Knife	None	Object	LOOT_Hide_Animal_A	Transform														LOOT_Scraps_Leather_A								LOOT_Scraps_Leather_A				
Dagger_LOOT_Hide_Animal_A		Armour		Category	Dagger	None	Object	LOOT_Hide_Animal_A	Transform														LOOT_Scraps_Leather_A								LOOT_Scraps_Leather_A				
CuttingTool_LOOT_Hide_Animal_A		Armour		Category	CuttingTool	None	Object	LOOT_Hide_Animal_A	Transform														LOOT_Scraps_Leather_A								LOOT_Scraps_Leather_A				
LOOT_Scraps_Metal_A_LOOT_Scraps_Wood_A		Armour		Object	LOOT_Scraps_Metal_A	Consume	Object	LOOT_Scraps_Wood_A	Transform										1				WPN_CraftedShield									Item_WPN_Common_Shield_1H_A	Handmade Shield		
LOOT_Needle_Thread_A_LOOT_Scraps_Cloth_A		Armour		Object	LOOT_Needle_Thread_A	Consume	Object	LOOT_Scraps_Cloth_A	Transform										1				ARM_Cloth_UpperBody_Crafted									Item_EQ_Clothing_Civilian_Upperbody_A	Handmade Cloth Shirt		
LOOT_Needle_Thread_A_LOOT_Scraps_Cloth_A_TOOL_Pouch_Dust_Pixie_A		Armour		Object	LOOT_Needle_Thread_A	Consume	Object	LOOT_Scraps_Cloth_A	Transform	Object	TOOL_Pouch_Dust_Pixie_A	Consume							1				ARM_Mage_UpperBody_Crafted									Item_EQ_Armor_Mage_Robe_Fullbody_A	Handmade Mage Armour		
LOOT_Needle_Thread_A_LOOT_Scraps_Leather_A		Armour		Object	LOOT_Needle_Thread_A	Consume	Object	LOOT_Scraps_Leather_A	Transform										1				ARM_Light_UpperBody_Leather_Crafted									Item_EQ_Armor_Leather_UpperBody_A	Handmade Leather Armour		
LOOT_Needle_Thread_A_LOOT_Scraps_Metal_A		Armour		Object	LOOT_Needle_Thread_A	Consume	Object	LOOT_Scraps_Metal_A	Transform										1				ARM_Light_UpperBody_Chain_Crafted									Item_EQ_Armor_Chainmail_Upperbody_A	Handmade Chain Armour		
Anvil_LOOT_Scraps_Scale_A		Armour	Anvil	Object	LOOT_Scraps_Scale_A	Transform													1				ARM_Heavy_UpperBody_Scale_Crafted									Item_EQ_Armor_Scalemail_Upperbody_A	Handmade Scale Armour		
Anvil_LOOT_Scraps_Plate_A		Armour	Anvil	Object	LOOT_Scraps_Plate_A	Transform													1				ARM_Heavy_UpperBody_Plate_Crafted									Item_EQ_Armor_Leather_UpperBody_A	Handmade Plate Armour		
Anvil_LOOT_Scraps_Scale_A_Hammer		Armour	Anvil	Object	LOOT_Scraps_Scale_A	Transform	Category	Hammer	None										1				ARM_Heavy_UpperBody_Scale_Crafted									Item_EQ_Armor_Scalemail_Upperbody_A	Handmade Scale Armour		
Anvil_LOOT_Scraps_Plate_A_Hammer		Armour	Anvil	Object	LOOT_Scraps_Plate_A	Transform	Category	Hammer	None										1				ARM_Heavy_UpperBody_Plate_Crafted									Item_EQ_Armor_Leather_UpperBody_A	Handmade Plate Armour		
ITEM_Nails_ArmorShoes				Object	ITEM_Nails	Consume	Category	ArmorShoes	Boost															Boost_Armor_Boots_Crafting_Special_KnockdownImmunity											
CON_BodyPart_Face_Human_LOOT_Source_Orb		Armour		Object	CON_BodyPart_Face_Human	Consume	Object	LOOT_Source_Orb	Consume										1				ARM_ShapeshifterMask_Human									Item_EQ_Shapeshifter_Mask_A_Human	Human Mask of the Shapeshifter		
CON_BodyPart_Face_Dwarf_LOOT_Source_Orb		Armour		Object	CON_BodyPart_Face_Dwarf	Consume	Object	LOOT_Source_Orb	Consume										1				ARM_ShapeshifterMask_Dwarf									Item_EQ_Shapeshifter_Mask_A_Dwarf	Dwarven Mask of the Shapeshifter		
CON_BodyPart_Face_Elf_LOOT_Source_Orb		Armour		Object	CON_BodyPart_Face_Elf	Consume	Object	LOOT_Source_Orb	Consume										1				ARM_ShapeshifterMask_Elf									Item_EQ_Shapeshifter_Mask_A_Elf	Elven Mask of the Shapeshifter		
CON_BodyPart_Face_Lizard_LOOT_Source_Orb		Armour		Object	CON_BodyPart_Face_Lizard	Consume	Object	LOOT_Source_Orb	Consume										1				ARM_ShapeshifterMask_Lizard									Item_EQ_Shapeshifter_Mask_A_Lizard	Lizard Mask of the Shapeshifter		
ARM_UniversalShapeshiftingMask		Armour		Category	ShapeshifterMaskHuman	Consume	Category	ShapeshifterMaskDwarf	Consume	Category	ShapeshifterMaskElf	Consume	Category	ShapeshifterMaskLizard	Consume	Object	LOOT_Source_Orb	Consume	1				ARM_ShapeshifterMask									Item_EQ_Shapeshifter_Mask_A	Mask of the Shapeshifter		
LOOT_AtaraxianArtifacts_A_Boost_Armor_Upperbody				Object	LOOT_AtaraxianArtifacts_A	Consume	Category	Upperbody	Boost															Boost_Armor_Upperbody_Crafting_Special_Ataraxian											
LOOT_AtaraxianArtifacts_A_Boost_Armor_Gloves				Object	LOOT_AtaraxianArtifacts_A	Consume	Category	Gloves	Boost															Boost_Armor_Gloves_Crafting_Special_Ataraxian											
LOOT_AtaraxianArtifacts_A_Boost_Armor_Helmet				Object	LOOT_AtaraxianArtifacts_A	Consume	Category	Helmet	Boost															Boost_Armor_Helmet_Crafting_Special_Ataraxian											
LOOT_AtaraxianArtifacts_A_Boost_Armor_Ring				Object	LOOT_AtaraxianArtifacts_A	Consume	Category	ArmorRing	Boost															Boost_Armor_Ring_Crafting_Special_Ataraxian											
LOOT_AtaraxianArtifacts_A_Boost_Armor_Amulet				Object	LOOT_AtaraxianArtifacts_A	Consume	Category	ArmorAmulet	Boost															Boost_Armor_Amulet_Crafting_Special_Ataraxian											
LOOT_AtaraxianArtifacts_A_Boost_Armor_Pants				Object	LOOT_AtaraxianArtifacts_A	Consume	Category	Pants	Boost															Boost_Armor_Pants_Crafting_Special_Ataraxian											
LOOT_AtaraxianArtifacts_A_Boost_Armor_Boots				Object	LOOT_AtaraxianArtifacts_A	Consume	Category	ArmorShoes	Boost															Boost_Armor_Boots_Crafting_Special_Ataraxian											
LOOT_AtaraxianArtifacts_A_Boost_Armor_Belt				Object	LOOT_AtaraxianArtifacts_A	Consume	Category	ArmorBelt	Boost															Boost_Armor_Belt_Crafting_Special_Ataraxian											
LOOT_AtaraxianArtifacts_C_Dagger				Object	LOOT_AtaraxianArtifacts_C	Consume	Category	Dagger	Boost															Boost_Weapon_Damage_Air_Large_Knife											
LOOT_AtaraxianArtifacts_C_Sword				Object	LOOT_AtaraxianArtifacts_C	Consume	Category	Sword	Boost															Boost_Weapon_Damage_Air_Large_Sword											
LOOT_AtaraxianArtifacts_C_Axe				Object	LOOT_AtaraxianArtifacts_C	Consume	Category	Axe	Boost															Boost_Weapon_Damage_Air_Large_Axe											
LOOT_AtaraxianArtifacts_C_Club				Object	LOOT_AtaraxianArtifacts_C	Consume	Category	Club	Boost															Boost_Weapon_Damage_Air_Large_Club											
LOOT_AtaraxianArtifacts_C_TwoHandedSword				Object	LOOT_AtaraxianArtifacts_C	Consume	Category	TwoHandedSword	Boost															Boost_Weapon_Damage_Air_Large_Sword											
LOOT_AtaraxianArtifacts_C_TwoHandedAxe				Object	LOOT_AtaraxianArtifacts_C	Consume	Category	TwoHandedAxe	Boost															Boost_Weapon_Damage_Air_Large_Axe											
LOOT_AtaraxianArtifacts_C_TwoHandedMaces				Object	LOOT_AtaraxianArtifacts_C	Consume	Category	TwoHandedMaces	Boost															Boost_Weapon_Damage_Air_Large_Club											
LOOT_AtaraxianArtifacts_C_Spear				Object	LOOT_AtaraxianArtifacts_C	Consume	Category	Spear	Boost															Boost_Weapon_Damage_Air_Large_Spear											
LOOT_AtaraxianArtifacts_C_Bow				Object	LOOT_AtaraxianArtifacts_C	Consume	Category	Bow	Boost															Boost_Weapon_Damage_Air_Large_Bow											
LOOT_AtaraxianArtifacts_C_Crossbow				Object	LOOT_AtaraxianArtifacts_C	Consume	Category	Crossbow	Boost															Boost_Weapon_Damage_Air_Large_Bow											
ITEM_CookingPot_LTS_Campfire_A		Food		Object	ITEM_CookingPot	Consume	Object	LTS_Campfire_A	Transform														FUR_BoilingPot_A								FUR_BoilingPot_A				
LOOT_Wheat_A_LAB_MortarPestle_A		Food		Object	LOOT_Wheat_A	Transform	Object	LAB_MortarPestle_A	None														LOOT_Flour_A								LOOT_Flour_A				
LOOT_Flour_A_Water		Food		Object	LOOT_Flour_A	Transform	Property	Water	None														CON_Ingred_Dough_A								CON_Ingred_Dough_A				
LOOT_Flour_A_WaterWell		Food	Well	Object	LOOT_Flour_A	Transform																	CON_Ingred_Dough_A								CON_Ingred_Dough_A				
LOOT_Flour_A_Milk		Food		Object	LOOT_Flour_A	Transform	Property	Milk	None														CON_Ingred_Dough_A								CON_Ingred_Dough_A				
LOOT_Flour_A_Milk_Eggs		Food		Object	LOOT_Flour_A	Transform	Property	Milk	None	Object	CON_Food_Eggs_A	Consume											CON_Ingred_Dough_A								CON_Ingred_Dough_A				
ITEM_EmptyBottle_CONT_Barrel_A_Water		Food		Object	ITEM_EmptyBottle	Transform	Object	CONT_Barrel_A_Water	None														CON_Drink_Bottle_Water_A								CON_Drink_Bottle_Water_A				
ITEM_EmptyBottle_Hum_Well_A		Food	Well	Object	ITEM_EmptyBottle	Transform																	CON_Drink_Bottle_Water_A								CON_Drink_Bottle_Water_A				
CON_Drink_Mug_A_Empty_CON_Drink_Bottle_Water_A		Food		Object	CON_Drink_Mug_A_Empty	Transform	Property	Water	None														CON_Drink_Mug_Water_A								CON_Drink_Mug_Water_A				
CON_Drink_Cup_A_Empty_CON_Drink_Bottle_Water_A		Food		Object	CON_Drink_Cup_A_Empty	Transform	Property	Water	None														CON_Drink_Cup_A_Water								CON_Drink_Cup_A_Water				
CON_Drink_Mug_A_Empty_FUR_Bar_Barrel_A_Beer_A		Food		Object	CON_Drink_Mug_A_Empty	Transform	Property	Beer	None														CON_Drink_Mug_Beer_A								CON_Drink_Mug_Beer_A				
CON_Drink_Cup_A_Empty_FUR_Bar_Barrel_A_Beer_A		Food		Object	CON_Drink_Cup_A_Empty	Transform	Property	Beer	None														CON_Drink_Mug_Beer_A								CON_Drink_Mug_Beer_A				
CON_Drink_Mug_A_Empty_FUR_Bar_Barrel_A_Wine_A		Food		Object	CON_Drink_Mug_A_Empty	Transform	Property	Wine	None														CON_Drink_Mug_Wine_A								CON_Drink_Mug_Wine_A				
CON_Drink_Cup_A_Empty_FUR_Bar_Barrel_A_Wine_A		Food		Object	CON_Drink_Cup_A_Empty	Transform	Property	Wine	None														CON_Drink_Glass_A_Wine								CON_Drink_Glass_A_Wine				
FUR_Bar_Barrel_A_Wine_A_ITEM_EmptyBottle		Food		Object	FUR_Bar_Barrel_A_Wine_A	None	Object	ITEM_EmptyBottle	Transform														CON_Drink_Bottle_Wine_A								CON_Drink_Bottle_Wine_A				
FUR_Bar_Barrel_A_Beer_A_ITEM_EmptyBottle		Food		Object	FUR_Bar_Barrel_A_Beer_A	None	Object	ITEM_EmptyBottle	Transform														CON_Drink_Bottle_Beer_A								CON_Drink_Bottle_Beer_A				
CON_Drink_Mug_A_Empty_CON_Food_Grapes_A		Food		Object	CON_Drink_Mug_A_Empty	Transform	Object	CON_Food_Grapes_A	Consume														CON_Drink_Mug_Wine_A								CON_Drink_Mug_Wine_A				
CON_Drink_Cup_A_Empty_CON_Food_Grapes_A		Food		Object	CON_Drink_Cup_A_Empty	Transform	Object	CON_Food_Grapes_A	Consume														CON_Drink_Glass_A_Wine								CON_Drink_Glass_A_Wine				
CON_Drink_Mug_A_Empty_CON_Food_Lemon_A		Food		Object	CON_Drink_Mug_A_Empty	Transform	Object	CON_Food_Lemon_A	Consume														CON_Drink_Cup_A_Lemonade								CON_Drink_Cup_A_Lemonade				
CON_Drink_Cup_A_Empty_CON_Food_Lemon_A		Food		Object	CON_Drink_Cup_A_Empty	Transform	Object	CON_Food_Lemon_A	Consume														CON_Drink_Cup_A_Lemonade								CON_Drink_Cup_A_Lemonade				
CON_Food_Tomato_A_TOOL_Hammer		Food		Object	CON_Food_Tomato_A	Transform	Category	Hammer	None														CON_Food_TomatoSauce_A								CON_Food_TomatoSauce_A				
CON_Food_TomatoSauce_A_CON_Ingred_Dough_A		Food		Object	CON_Food_TomatoSauce_A	Consume	Object	CON_Ingred_Dough_A	Transform														CON_Ingred_Dough_Pizza_A								CON_Ingred_Dough_Pizza_A				
FOOD_Cheese_CON_Ingred_Dough_A		Food		Object	FOOD_Cheese	Consume	Object	CON_Ingred_Dough_A	Transform														CON_Ingred_Dough_CheeseBread_A								CON_Ingred_Dough_CheeseBread_A				
FOOD_Apple_CON_Ingred_Dough_A		Food		Object	FOOD_Apple	Consume	Object	CON_Ingred_Dough_A	Transform														CON_Ingred_Dough_Apple_A								CON_Ingred_Dough_Apple_A				
LOOT_Jar_A_FARM_Beehive_A		Food	Beehive	Object	LOOT_Jar_A	Transform																	CON_Food_Honey_Jar_A								CON_Food_Honey_Jar_A				
CON_Food_Honey_Jar_A_CON_Drink_Cup_A_Milk		Food		Object	CON_Food_Honey_Jar_A	Consume	Object	CON_Drink_Cup_A_Milk	Transform														CON_Drink_Cup_A_MilkHoney								CON_Drink_Cup_A_MilkHoney				
CON_Food_MilkJug_A_CON_Drink_Cup_A_Empty		Food		Object	CON_Food_MilkJug_A	Consume	Object	CON_Drink_Cup_A_Empty	Transform														CON_Drink_Cup_A_Milk								CON_Drink_Cup_A_Milk				
LOOT_Wheat_A_CON_Drink_Cup_A_Milk		Food		Object	LOOT_Wheat_A	Consume	Object	CON_Drink_Cup_A_Milk	Transform														CON_Porridge_A								CON_Porridge_A				
CON_Food_Potato_A_CON_Drink_Cup_A_Milk		Food		Object	CON_Food_Potato_A	Consume	Property	Milk	None														CON_Porridge_Potato_A								CON_Porridge_Potato_A				
CON_Food_PotatoBoiled_A_CON_Drink_Cup_A_Milk		Food		Object	CON_Food_Potato_Boiled_A	Consume	Property	Milk	None														CON_Food_Potato_Mash_A								CON_Food_Potato_Mash_A				
CON_Food_Fries_Cold_A_FUR_BoilingPot_A		Food	BoilingPot	Object	CON_Food_Fries_Cold_A	Transform																	CON_Food_Fries_Rivellon_A								CON_Food_Fries_Rivellon_A				
CON_Food_Potato_A_FUR_BoilingPot_A		Food	BoilingPot	Object	CON_Food_Potato_A	Transform																	CON_Food_Potato_Boiled_A								CON_Food_Potato_Boiled_A				
CON_Food_Potato_A_TOOL_Hammer		Food		Object	CON_Food_Potato_A	Transform	Category	Hammer	None														CON_Food_Potato_Mash_Cold_A								CON_Food_Potato_Mash_Cold_A				
CON_Food_Potato_Mash_Cold_A_FUR_BoilingPot_A		Food	BoilingPot	Object	CON_Food_Potato_Mash_Cold_A	Transform																	CON_Food_Potato_Mash_A								CON_Food_Potato_Mash_A				
CON_Food_Dinner_A_CON_Food_TomatoSauce_A		Food		Object	CON_Food_Dinner_A	Transform	Object	CON_Food_TomatoSauce_A	Consume														CON_Food_Stew_Elven_A								CON_Food_Stew_Elven_A				
CON_Food_Dinner_A_CON_Drink_Mug_A_Beer		Food		Object	CON_Food_Dinner_A	Transform	Property	Beer	None														CON_Food_Stew_Dwarven_A								CON_Food_Stew_Dwarven_A				
FOOD_Pumpkin_FUR_BoilingPot_A		Food	BoilingPot	Object	FOOD_Pumpkin	Transform																	CON_Food_Soup_Pumpkin_A								CON_Food_Soup_Pumpkin_A				
FOOD_PumpkinPart_FUR_BoilingPot_A		Food	BoilingPot	Object	FOOD_PumpkinPart	Transform																	CON_Food_Soup_Pumpkin_A								CON_Food_Soup_Pumpkin_A				
FOOD_Pumpkin_C_FUR_BoilingPot_A		Food	BoilingPot	Object	FOOD_Pumpkin_C	Transform																	CON_Food_Soup_Pumpkin_A								CON_Food_Soup_Pumpkin_A				
Oven_CON_Ingred_Dough_A		Food	Oven	Object	CON_Ingred_Dough_A	Transform																	FOOD_Bread								FOOD_Bread				
Oven_CON_Ingred_Dough_Pizza_A		Food	Oven	Object	CON_Ingred_Dough_Pizza_A	Transform																	CON_Food_Pizza_A								CON_Food_Pizza_A				
Oven_CON_Ingred_Dough_CheeseBread_A		Food	Oven	Object	CON_Ingred_Dough_CheeseBread_A	Transform																	CON_Food_Bread_Cheese_A								CON_Food_Bread_Cheese_A				
Oven_CON_Ingred_Dough_Apple_A		Food	Oven	Object	CON_Ingred_Dough_Apple_A	Transform																	CON_Food_Pie_Apple_A								CON_Food_Pie_Apple_A				
FoodFish_CON_Ingred_Dough_A		Food		Category	FoodFish	Consume	Object	CON_Ingred_Dough_A	Transform														CON_Ingred_Dough_Cyseal_A								CON_Ingred_Dough_Cyseal_A				
Oven_CON_Ingred_Dough_Cyseal_A		Food	Oven	Object	CON_Ingred_Dough_Cyseal_A	Transform																	CON_Food_Pie_Cyseal_A								CON_Food_Pie_Cyseal_A				
CupEmpty_FOOD_Orange		Food		Category	CupEmpty	Consume	Object	FOOD_Orange	Transform														CON_Drink_Cup_A_Orange								CON_Drink_Cup_A_Orange				
CupEmpty_FOOD_Apple		Food		Category	CupEmpty	Consume	Object	FOOD_Apple	Transform														CON_Drink_Cup_A_Apple								CON_Drink_Cup_A_Apple				
CON_Drink_Cup_A_Empty_HUM_Well_A		Food	Well	Object	CON_Drink_Cup_A_Empty	Transform																	CON_Drink_Cup_A_Water								CON_Drink_Cup_A_Water				
CON_Drink_Mug_A_Empty_HUM_Well_A		Food	Well	Object	CON_Drink_Mug_A_Empty	Transform																	CON_Drink_Mug_Water_A								CON_Drink_Mug_Water_A				
FUR_Bucket_A_Milk_CON_Drink_Cup_A_Empty		Food		Object	FUR_Bucket_A_Milk	Transform	Object	CON_Drink_Cup_A_Empty	Transform														FUR_Bucket_A			CON_Drink_Cup_A_Milk					CON_Drink_Cup_A_Milk				
Knife_CON_Food_Potato_A		Food		Category	Knife	None	Object	CON_Food_Potato_A	Transform														CON_Food_Fries_Cold_A								CON_Food_Fries_Cold_A				
Dagger_CON_Food_Potato_A		Food		Category	Dagger	None	Object	CON_Food_Potato_A	Transform														CON_Food_Fries_Cold_A								CON_Food_Fries_Cold_A				
Oven_CON_Food_Potato_Mash_Cold_A		Food	Oven	Object	CON_Food_Potato_Mash_Cold_A	Transform																	CON_Food_Potato_Mash_A								CON_Food_Potato_Mash_A				
FUR_BoilingPot_A_CON_Food_Potato_Mash_Cold_A		Food	BoilingPot	Object	CON_Food_Potato_Mash_Cold_A	Transform																	CON_Food_Potato_Mash_A								CON_Food_Potato_Mash_A				
Oven_FoodFish		Food	Oven	Category	FoodFish	Transform																	CON_Food_Dinner_A								CON_Food_Dinner_A				
FUR_BoilingPot_A_FoodFish		Food	BoilingPot	Category	FoodFish	Transform																	CON_Food_Dinner_A								CON_Food_Dinner_A				
Meat_Oven		Food	Oven	Category	Meat	Transform																	CON_Food_Dinner_A								CON_Food_Dinner_A				
Meat_FUR_BoilingPot_A		Food	BoilingPot	Category	Meat	Transform																	CON_Food_Dinner_A								CON_Food_Dinner_A				
Eggs_Oven		Food	Oven	Object	CON_Food_Eggs_A	Transform																	CON_Food_Dinner_A								CON_Food_Dinner_A				
Eggs_FUR_BoilingPot_A		Food	BoilingPot	Object	CON_Food_Eggs_A	Transform																	CON_Food_Dinner_A								CON_Food_Dinner_A				
CON_Herb_Tea_A_CON_Drink_Mug_Water_A		Food		Object	CON_Herb_Tea_A	Consume	Object	CON_Drink_Mug_Water_A	Transform														CON_Drink_Mug_A_Tea								CON_Drink_Mug_A_Tea				
CON_Herb_Tea_A_CON_Drink_Cup_A_Water		Food		Object	CON_Herb_Tea_A	Consume	Object	CON_Drink_Cup_A_Water	Transform														CON_Drink_Cup_A_Tea								CON_Drink_Cup_A_Tea				
ITEM_Log_CuttingTool		Objects		Object	ITEM_Log	Transform	Category	CuttingTool	None														LOOT_Scraps_Wood_A		2	LOOT_WoodenBranch_A					LOOT_WoodenBranch_A				
ITEM_Log_BLD_Humans_Sawmill_Machine		Objects		Object	ITEM_Log	Transform	Object	BLD_Humans_Sawmill_Machine	None														LOOT_Scraps_Wood_A		2	LOOT_WoodenBranch_A					LOOT_WoodenBranch_A				
LOOT_WoodenBranch_A_BLD_Humans_Sawmill_Machine		Objects		Object	LOOT_WoodenBranch_A	Transform	Object	BLD_Humans_Sawmill_Machine	None														LOOT_Scraps_Wood_A		2	LOOT_WoodenStick_A					LOOT_WoodenStick_A				
LOOT_WoodenStick_A_BLD_Humans_Sawmill_Machine		Objects		Object	LOOT_WoodenStick_A	Transform	Object	BLD_Humans_Sawmill_Machine	None														LOOT_Scraps_Wood_A		4	WPN_ArrowShaft_A					WPN_ArrowShaft_A				
LOOT_Bedlinen_Folded_A_CuttingTool		Objects		Object	LOOT_Bedlinen_Folded_A	Transform	Category	CuttingTool	None														LOOT_Scraps_Cloth_A								LOOT_Scraps_Cloth_A				
ITEM_Soap_ITEM_Key		Objects		Object	ITEM_Soap	Transform	Object	ITEM_Key	None														TOOL_Lockpick								TOOL_Lockpick				
LOOT_Needle_A_LOOT_Needle_A		Objects		Object	LOOT_Needle_A	Consume	Object	LOOT_Needle_A	Transform														TOOL_Lockpick								TOOL_Lockpick				
TOOL_Hammer_ITEM_Nails		Objects		Category	Hammer	None	Object	ITEM_Nails	Transform													4	TOOL_Lockpick								TOOL_Lockpick				
LOOT_Scraps_Leather_A_LOOT_Rope_A		Objects		Object	LOOT_Scraps_Leather_A	Transform	Object	LOOT_Rope_A	Consume														CONT_Backpack_A								CONT_Backpack_A				
ITEM_Pillow_CuttingTool		Objects		Object	ITEM_Pillow	Transform	Category	CuttingTool	None														LOOT_Feather_A								LOOT_Feather_A				
LOOT_Wool_A_LOOT_Wool_A		Objects		Object	LOOT_Wool_A	Consume	Object	LOOT_Wool_A	Transform														LOOT_Yarn_A_Wool_A								LOOT_Yarn_A_Wool_A				
